id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed,forecastid,Day_num,Day2,Month,Year
223.0,2020-03-21,7,1.0,3.0,31.0,128.0,,72,21,3,2020
224.0,2020-03-22,7,0.0,3.0,30.0,158.0,,73,22,3,2020
225.0,2020-03-23,7,1.0,4.0,67.0,225.0,,74,23,3,2020
226.0,2020-03-24,7,0.0,4.0,41.0,266.0,,75,24,3,2020
227.0,2020-03-25,7,0.0,4.0,35.0,301.0,,76,25,3,2020
228.0,2020-03-26,7,2.0,6.0,86.0,387.0,,77,26,3,2020
229.0,2020-03-27,7,2.0,8.0,115.0,502.0,,78,27,3,2020
230.0,2020-03-28,7,4.0,12.0,87.0,589.0,,79,28,3,2020
231.0,2020-03-29,7,5.0,17.0,101.0,690.0,,80,29,3,2020
232.0,2020-03-30,7,2.0,19.0,55.0,745.0,,81,30,3,2020
233.0,2020-03-31,7,1.0,20.0,75.0,820.0,,82,31,3,2020
234.0,2020-04-01,7,4.0,24.0,146.0,966.0,,83,1,4,2020
235.0,2020-04-02,7,3.0,27.0,88.0,1054.0,,84,2,4,2020
236.0,2020-04-03,7,4.0,31.0,79.0,1133.0,,85,3,4,2020
237.0,2020-04-04,7,6.0,37.0,132.0,1265.0,,86,4,4,2020
238.0,2020-04-05,7,5.0,42.0,88.0,1353.0,,87,5,4,2020
239.0,2020-04-06,7,2.0,44.0,98.0,1451.0,,88,6,4,2020
240.0,2020-04-07,7,0.0,44.0,0.0,1451.0,,89,7,4,2020
241.0,2020-03-02,8,0.0,0.0,1.0,1.0,,53,2,3,2020
242.0,2020-03-03,8,0.0,0.0,0.0,1.0,,54,3,3,2020
243.0,2020-03-04,8,0.0,0.0,0.0,1.0,,55,4,3,2020
244.0,2020-03-05,8,0.0,0.0,0.0,1.0,,56,5,3,2020
245.0,2020-03-06,8,0.0,0.0,0.0,1.0,,57,6,3,2020
246.0,2020-03-07,8,0.0,0.0,0.0,1.0,,58,7,3,2020
247.0,2020-03-08,8,0.0,0.0,0.0,1.0,,59,8,3,2020
248.0,2020-03-09,8,0.0,0.0,0.0,1.0,,60,9,3,2020
249.0,2020-03-10,8,0.0,0.0,0.0,1.0,,61,10,3,2020
250.0,2020-03-11,8,0.0,0.0,0.0,1.0,,62,11,3,2020
251.0,2020-03-12,8,0.0,0.0,0.0,1.0,,63,12,3,2020
252.0,2020-03-13,8,0.0,0.0,0.0,1.0,,64,13,3,2020
253.0,2020-03-14,8,0.0,0.0,7.0,8.0,,65,14,3,2020
254.0,2020-03-15,8,0.0,0.0,0.0,8.0,,66,15,3,2020
255.0,2020-03-16,8,0.0,0.0,18.0,26.0,,67,16,3,2020
256.0,2020-03-17,8,0.0,0.0,26.0,52.0,,68,17,3,2020
257.0,2020-03-18,8,0.0,0.0,0.0,52.0,,69,18,3,2020
258.0,2020-03-19,8,0.0,0.0,32.0,84.0,,70,19,3,2020
259.0,2020-03-20,8,0.0,0.0,38.0,122.0,,71,20,3,2020
260.0,2020-03-21,8,0.0,0.0,14.0,136.0,,72,21,3,2020
261.0,2020-03-22,8,0.0,0.0,24.0,160.0,,73,22,3,2020
262.0,2020-03-23,8,0.0,0.0,30.0,190.0,,74,23,3,2020
263.0,2020-03-24,8,0.0,0.0,45.0,235.0,,75,24,3,2020
264.0,2020-03-25,8,0.0,0.0,30.0,265.0,,76,25,3,2020
265.0,2020-03-26,8,0.0,0.0,25.0,290.0,,77,26,3,2020
266.0,2020-03-27,8,1.0,1.0,39.0,329.0,,78,27,3,2020
267.0,2020-03-28,8,0.0,1.0,43.0,372.0,,79,28,3,2020
268.0,2020-03-29,8,2.0,3.0,52.0,424.0,,80,29,3,2020
269.0,2020-03-30,8,0.0,3.0,58.0,482.0,,81,30,3,2020
270.0,2020-03-31,8,0.0,3.0,0.0,482.0,,82,31,3,2020
271.0,2020-04-01,8,0.0,3.0,50.0,532.0,,83,1,4,2020
272.0,2020-04-02,8,0.0,3.0,39.0,571.0,,84,2,4,2020
273.0,2020-04-03,8,1.0,4.0,69.0,640.0,,85,3,4,2020
274.0,2020-04-04,8,3.0,7.0,96.0,736.0,,86,4,4,2020
275.0,2020-04-05,8,0.0,7.0,10.0,746.0,,87,5,4,2020
276.0,2020-04-06,8,0.0,7.0,0.0,746.0,,88,6,4,2020
277.0,2020-04-07,8,0.0,7.0,0.0,746.0,,89,7,4,2020
278.0,2020-03-17,9,0.0,0.0,2.0,2.0,,68,17,3,2020
279.0,2020-03-18,9,0.0,0.0,2.0,4.0,,69,18,3,2020
280.0,2020-03-19,9,0.0,0.0,0.0,4.0,,70,19,3,2020
281.0,2020-03-20,9,0.0,0.0,1.0,5.0,,71,20,3,2020
282.0,2020-03-21,9,0.0,0.0,0.0,5.0,,72,21,3,2020
283.0,2020-03-22,9,0.0,0.0,0.0,5.0,,73,22,3,2020
284.0,2020-03-23,9,0.0,0.0,3.0,8.0,,74,23,3,2020
285.0,2020-03-24,9,0.0,0.0,1.0,9.0,,75,24,3,2020
286.0,2020-03-25,9,0.0,0.0,3.0,12.0,,76,25,3,2020
287.0,2020-03-26,9,0.0,0.0,7.0,19.0,,77,26,3,2020
288.0,2020-03-27,9,0.0,0.0,0.0,19.0,,78,27,3,2020
289.0,2020-03-28,9,0.0,0.0,9.0,28.0,,79,28,3,2020
290.0,2020-03-29,9,0.0,0.0,18.0,46.0,,80,29,3,2020
291.0,2020-03-30,9,0.0,0.0,0.0,46.0,,81,30,3,2020
292.0,2020-03-31,9,0.0,0.0,4.0,50.0,,82,31,3,2020
293.0,2020-04-01,9,0.0,0.0,5.0,55.0,,83,1,4,2020
294.0,2020-04-02,9,0.0,0.0,0.0,55.0,,84,2,4,2020
295.0,2020-04-03,9,0.0,0.0,5.0,60.0,,85,3,4,2020
296.0,2020-04-04,9,0.0,0.0,2.0,62.0,,86,4,4,2020
297.0,2020-04-05,9,0.0,0.0,2.0,64.0,,87,5,4,2020
298.0,2020-04-06,9,0.0,0.0,0.0,64.0,,88,6,4,2020
299.0,2020-04-07,9,0.0,0.0,0.0,64.0,,89,7,4,2020
300.0,2020-01-26,10,0.0,0.0,3.0,3.0,-1.0,17,26,1,2020
301.0,2020-01-27,10,0.0,0.0,1.0,4.0,-1.0,18,27,1,2020
302.0,2020-01-28,10,0.0,0.0,1.0,5.0,-1.0,19,28,1,2020
303.0,2020-01-29,10,0.0,0.0,0.0,5.0,-1.0,20,29,1,2020
304.0,2020-01-30,10,0.0,0.0,2.0,7.0,-1.0,21,30,1,2020
305.0,2020-01-31,10,0.0,0.0,2.0,9.0,-1.0,22,31,1,2020
306.0,2020-02-01,10,0.0,0.0,0.0,9.0,-1.0,23,1,2,2020
307.0,2020-02-02,10,0.0,0.0,3.0,12.0,-1.0,24,2,2,2020
308.0,2020-02-03,10,0.0,0.0,0.0,12.0,-1.0,25,3,2,2020
309.0,2020-02-04,10,0.0,0.0,0.0,12.0,-1.0,26,4,2,2020
310.0,2020-02-05,10,0.0,0.0,1.0,13.0,-1.0,27,5,2,2020
311.0,2020-02-06,10,0.0,0.0,1.0,14.0,-1.0,28,6,2,2020
312.0,2020-02-07,10,0.0,0.0,1.0,15.0,-1.0,29,7,2,2020
313.0,2020-02-08,10,0.0,0.0,0.0,15.0,-1.0,30,8,2,2020
314.0,2020-02-09,10,0.0,0.0,0.0,15.0,,31,9,2,2020
315.0,2020-02-10,10,0.0,0.0,0.0,15.0,,32,10,2,2020
316.0,2020-02-11,10,0.0,0.0,0.0,15.0,,33,11,2,2020
317.0,2020-02-12,10,0.0,0.0,0.0,15.0,,34,12,2,2020
318.0,2020-02-13,10,0.0,0.0,0.0,15.0,,35,13,2,2020
319.0,2020-02-14,10,0.0,0.0,0.0,15.0,,36,14,2,2020
320.0,2020-02-15,10,0.0,0.0,0.0,15.0,,37,15,2,2020
321.0,2020-02-16,10,0.0,0.0,0.0,15.0,,38,16,2,2020
322.0,2020-02-17,10,0.0,0.0,0.0,15.0,,39,17,2,2020
323.0,2020-02-18,10,0.0,0.0,0.0,15.0,,40,18,2,2020
324.0,2020-02-19,10,0.0,0.0,0.0,15.0,,41,19,2,2020
325.0,2020-02-20,10,0.0,0.0,0.0,15.0,,42,20,2,2020
326.0,2020-02-21,10,0.0,0.0,2.0,17.0,,43,21,2,2020
327.0,2020-02-22,10,0.0,0.0,4.0,21.0,,44,22,2,2020
328.0,2020-02-23,10,0.0,0.0,1.0,22.0,,45,23,2,2020
329.0,2020-02-24,10,0.0,0.0,0.0,22.0,,46,24,2,2020
330.0,2020-02-25,10,0.0,0.0,0.0,22.0,,47,25,2,2020
331.0,2020-02-26,10,0.0,0.0,1.0,23.0,,48,26,2,2020
332.0,2020-02-27,10,0.0,0.0,0.0,23.0,,49,27,2,2020
333.0,2020-02-28,10,0.0,0.0,0.0,23.0,,50,28,2,2020
334.0,2020-02-29,10,0.0,0.0,1.0,24.0,,51,29,2,2020
335.0,2020-03-01,10,0.0,0.0,1.0,25.0,,52,1,3,2020
336.0,2020-03-02,10,1.0,1.0,2.0,27.0,,53,2,3,2020
337.0,2020-03-03,10,0.0,1.0,6.0,33.0,,54,3,3,2020
338.0,2020-03-04,10,0.0,1.0,10.0,43.0,,55,4,3,2020
339.0,2020-03-05,10,1.0,2.0,14.0,57.0,,56,5,3,2020
340.0,2020-03-06,10,0.0,2.0,0.0,57.0,,57,6,3,2020
341.0,2020-03-07,10,0.0,2.0,5.0,62.0,,58,7,3,2020
342.0,2020-03-08,10,1.0,3.0,12.0,74.0,,59,8,3,2020
343.0,2020-03-09,10,0.0,3.0,3.0,77.0,,60,9,3,2020
344.0,2020-03-10,10,0.0,3.0,15.0,92.0,,61,10,3,2020
345.0,2020-03-11,10,0.0,3.0,20.0,112.0,,62,11,3,2020
346.0,2020-03-12,10,0.0,3.0,10.0,122.0,,63,12,3,2020
347.0,2020-03-13,10,0.0,3.0,18.0,140.0,,64,13,3,2020
348.0,2020-03-14,10,0.0,3.0,57.0,197.0,,65,14,3,2020
349.0,2020-03-15,10,2.0,5.0,101.0,298.0,,66,15,3,2020
350.0,2020-03-16,10,0.0,5.0,0.0,298.0,,67,16,3,2020
351.0,2020-03-17,10,0.0,5.0,77.0,375.0,,68,17,3,2020
352.0,2020-03-18,10,1.0,6.0,135.0,510.0,,69,18,3,2020
353.0,2020-03-19,10,0.0,6.0,55.0,565.0,,70,19,3,2020
354.0,2020-03-20,10,0.0,6.0,144.0,709.0,,71,20,3,2020
